Date,Price,Open,High,Low,Change %
01/07/2022,"3,219.57","3,196.63","3,222.40","3,195.13",0.75%
01/06/2022,"3,195.69","3,225.05","3,225.05","3,183.64",-0.92%
01/05/2022,"3,225.29","3,216.14","3,225.29","3,203.46",0.28%
01/04/2022,"3,216.24","3,191.43","3,219.21","3,191.43",0.79%
01/03/2022,"3,190.97","3,195.92","3,203.31","3,176.83",-0.15%
12/30/2021,"3,195.91","3,174.09","3,196.18","3,156.01",0.69%
12/29/2021,"3,174.09","3,200.49","3,200.78","3,171.81",-0.78%
12/28/2021,"3,199.06","3,188.04","3,218.79","3,185.00",0.34%
12/27/2021,"3,188.12","3,158.91","3,202.02","3,155.79",0.93%
12/26/2021,"3,158.83","3,144.42","3,164.51","3,141.55",0.45%
12/23/2021,"3,144.53","3,126.58","3,144.53","3,121.78",0.58%
12/22/2021,"3,126.29","3,153.22","3,177.40","3,118.62",-0.84%
12/21/2021,"3,152.93","3,156.84","3,185.63","3,143.15",-0.13%
12/20/2021,"3,156.91","3,154.39","3,171.73","3,112.96",0.01%
12/19/2021,"3,156.72","3,272.37","3,272.45","3,152.25",-3.56%
12/16/2021,"3,273.19","3,254.86","3,275.96","3,254.86",0.56%
12/15/2021,"3,254.86","3,276.65","3,294.19","3,244.50",-0.65%
12/14/2021,"3,276.18","3,245.77","3,277.69","3,219.78",0.91%
12/13/2021,"3,246.58","3,231.44","3,251.77","3,230.15",0.47%
12/12/2021,"3,231.47","3,225.45","3,244.37","3,215.43",0.16%
12/09/2021,"3,226.26","3,196.92","3,229.78","3,191.89",0.92%
12/08/2021,"3,196.92","3,192.84","3,242.79","3,188.40",0.13%
12/07/2021,"3,192.84","3,163.86","3,215.01","3,163.86",0.97%
12/06/2021,"3,162.23","3,090.37","3,179.47","3,090.12",2.35%
12/05/2021,"3,089.55","3,072.91","3,092.99","3,069.31",0.54%
11/30/2021,"3,072.91","3,059.95","3,086.96","3,026.57",0.42%
11/29/2021,"3,059.94","3,006.47","3,098.22","3,006.44",1.78%
11/28/2021,"3,006.47","3,158.01","3,158.01","2,996.36",-5.17%
11/25/2021,"3,170.27","3,157.05","3,204.96","3,156.85",0.43%
11/24/2021,"3,156.85","3,144.39","3,172.20","3,141.22",0.40%
11/23/2021,"3,144.39","3,172.70","3,188.62","3,132.03",-0.86%
11/22/2021,"3,171.65","3,257.84","3,262.80","3,171.65",-2.64%
11/21/2021,"3,257.79","3,265.62","3,292.17","3,257.52",-0.23%
11/18/2021,"3,265.14","3,260.87","3,270.66","3,233.39",0.11%
11/17/2021,"3,261.66","3,287.22","3,300.97","3,249.80",-0.78%
11/16/2021,"3,287.21","3,254.13","3,295.03","3,253.75",0.99%
11/15/2021,"3,254.92","3,169.85","3,278.95","3,169.85",2.67%
11/14/2021,"3,170.13","3,142.56","3,171.18","3,139.65",0.93%
11/11/2021,"3,140.98","3,111.71","3,145.52","3,110.55",1.09%
11/10/2021,"3,106.96","3,120.52","3,121.36","3,093.77",-0.42%
11/09/2021,"3,119.96","3,104.18","3,145.18","3,104.08",0.51%
11/08/2021,"3,104.28","3,096.82","3,127.41","3,093.13",0.19%
11/07/2021,"3,098.40","3,110.02","3,142.89","3,085.50",-0.30%
11/04/2021,"3,107.67","3,109.36","3,140.89","3,102.00",-0.05%
11/03/2021,"3,109.36","2,996.10","3,115.79","2,996.10",3.81%
11/02/2021,"2,995.32","2,881.55","3,011.93","2,879.26",3.95%
11/01/2021,"2,881.55","2,864.21","2,889.42","2,863.03",0.61%
10/31/2021,"2,864.21","2,861.14","2,871.55","2,843.98",0.11%
10/28/2021,"2,861.13","2,863.51","2,863.51","2,848.62",-0.11%
10/27/2021,"2,864.17","2,866.15","2,879.17","2,854.82",-0.07%
10/26/2021,"2,866.12","2,865.82","2,883.20","2,857.28",0.02%
10/25/2021,"2,865.67","2,880.61","2,880.61","2,849.38",-0.52%
10/24/2021,"2,880.61","2,857.32","2,880.61","2,851.62",0.82%
10/20/2021,"2,857.32","2,837.01","2,859.30","2,828.88",1.39%
10/19/2021,"2,818.26","2,817.36","2,828.45","2,810.91",0.04%
10/18/2021,"2,817.17","2,802.12","2,817.17","2,800.12",0.54%
10/17/2021,"2,802.12","2,789.50","2,804.08","2,787.50",0.45%
10/14/2021,"2,789.51","2,789.51","2,792.65","2,782.71",0.01%
10/13/2021,"2,789.37","2,787.72","2,792.35","2,775.53",0.06%
10/12/2021,"2,787.72","2,771.19","2,788.43","2,769.28",0.64%
10/11/2021,"2,770.08","2,773.53","2,784.44","2,767.76",-0.12%
10/10/2021,"2,773.53","2,772.52","2,776.26","2,764.30",0.04%
10/07/2021,"2,772.44","2,753.07","2,782.14","2,752.97",0.76%
10/06/2021,"2,751.50","2,783.66","2,783.85","2,751.50",-1.15%
10/05/2021,"2,783.39","2,812.14","2,812.80","2,770.55",-1.02%
10/04/2021,"2,812.14","2,834.33","2,839.95","2,809.53",-0.76%
10/03/2021,"2,833.54","2,847.06","2,847.06","2,826.82",-0.42%
09/30/2021,"2,845.49","2,826.53","2,845.49","2,825.03",0.67%
09/29/2021,"2,826.53","2,830.61","2,832.62","2,815.85",-0.15%
09/28/2021,"2,830.71","2,817.05","2,834.00","2,814.04",0.48%
09/27/2021,"2,817.27","2,832.00","2,844.68","2,816.06",-0.52%
09/26/2021,"2,832.00","2,840.13","2,849.21","2,827.82",-0.27%
09/23/2021,"2,839.57","2,844.28","2,857.88","2,838.94",-0.15%
09/22/2021,"2,843.83","2,836.76","2,851.31","2,835.72",0.22%
09/21/2021,"2,837.54","2,872.03","2,872.03","2,834.11",-1.20%
09/20/2021,"2,872.03","2,904.93","2,905.62","2,871.96",-1.17%
09/19/2021,"2,905.90","2,901.06","2,915.53","2,898.94",0.17%
09/16/2021,"2,901.06","2,885.27","2,903.15","2,877.54",0.55%
09/15/2021,"2,885.29","2,880.90","2,890.74","2,865.68",0.15%
09/14/2021,"2,880.90","2,888.82","2,889.54","2,878.89",-0.27%
09/13/2021,"2,888.82","2,898.32","2,903.91","2,878.89",-0.28%
09/12/2021,"2,897.01","2,907.84","2,908.73","2,896.95",-0.36%
09/09/2021,"2,907.56","2,906.63","2,910.34","2,884.35",0.03%
09/08/2021,"2,906.63","2,911.01","2,911.30","2,894.98",-0.09%
09/07/2021,"2,909.37","2,906.67","2,911.66","2,901.06",0.07%
09/06/2021,"2,907.45","2,913.38","2,916.27","2,892.51",-0.20%
09/05/2021,"2,913.38","2,912.37","2,917.84","2,906.43",0.03%
09/02/2021,"2,912.37","2,916.60","2,918.50","2,896.66",-0.15%
09/01/2021,"2,916.60","2,902.97","2,919.36","2,901.36",0.47%
08/31/2021,"2,902.97","2,900.12","2,902.97","2,886.78",0.11%
08/30/2021,"2,899.84","2,902.00","2,907.42","2,880.03",-0.05%
08/29/2021,"2,901.21","2,900.02","2,908.82","2,893.34",0.04%
08/26/2021,"2,900.02","2,902.65","2,906.91","2,881.73",-0.09%
08/25/2021,"2,902.65","2,904.14","2,905.04","2,877.28",-0.05%
08/24/2021,"2,904.10","2,888.31","2,904.89","2,883.70",0.57%
08/23/2021,"2,887.53","2,866.97","2,889.84","2,863.36",0.72%
08/22/2021,"2,866.97","2,838.24","2,867.90","2,834.87",1.01%
08/19/2021,"2,838.24","2,862.01","2,869.29","2,838.24",-0.83%
08/18/2021,"2,862.01","2,837.30","2,863.61","2,823.77",0.87%
08/17/2021,"2,837.34","2,824.97","2,837.40","2,814.40",0.44%
08/16/2021,"2,824.97","2,816.52","2,827.04","2,805.73",0.32%
08/15/2021,"2,815.96","2,813.84","2,817.86","2,801.59",0.05%
08/11/2021,"2,814.63","2,816.67","2,826.17","2,798.26",-0.07%
08/10/2021,"2,816.67","2,821.77","2,829.37","2,810.92",-0.24%
08/09/2021,"2,823.35","2,822.85","2,826.10","2,811.78",0.02%
08/08/2021,"2,822.85","2,820.32","2,830.15","2,810.01",0.09%
08/05/2021,"2,820.37","2,810.84","2,828.76","2,796.51",0.25%
08/04/2021,"2,813.20","2,795.68","2,820.97","2,795.68",0.63%
08/03/2021,"2,795.68","2,790.29","2,799.08","2,787.98",0.19%
08/02/2021,"2,790.30","2,781.58","2,798.65","2,776.41",0.31%
08/01/2021,"2,781.58","2,764.92","2,784.10","2,760.29",0.57%
07/29/2021,"2,765.71","2,751.98","2,776.55","2,749.71",0.51%
07/28/2021,"2,751.70","2,762.28","2,767.26","2,736.65",-0.35%
07/27/2021,"2,761.42","2,758.64","2,768.44","2,749.48",0.09%
07/26/2021,"2,758.82","2,774.68","2,776.13","2,753.59",-0.56%
07/25/2021,"2,774.23","2,744.24","2,775.94","2,744.24",1.10%
07/18/2021,"2,744.01","2,743.83","2,757.91","2,738.01",-0.01%
07/15/2021,"2,744.28","2,755.45","2,766.76","2,744.28",-0.41%
07/14/2021,"2,755.45","2,760.12","2,761.19","2,744.95",-0.20%
07/13/2021,"2,760.89","2,757.23","2,771.03","2,756.31",0.10%
07/12/2021,"2,758.00","2,759.20","2,774.47","2,746.88",-0.10%
07/11/2021,"2,760.73","2,779.97","2,791.08","2,760.37",-0.68%
07/08/2021,"2,779.75","2,779.93","2,783.31","2,763.90",-0.08%
07/07/2021,"2,782.08","2,782.66","2,786.52","2,768.75",-0.02%
07/06/2021,"2,782.69","2,802.41","2,803.10","2,781.00",-0.73%
07/05/2021,"2,803.17","2,804.11","2,809.18","2,786.82",-0.03%
07/04/2021,"2,804.11","2,816.69","2,827.18","2,797.33",-0.44%
07/01/2021,"2,816.56","2,812.72","2,832.69","2,810.49",0.21%
06/30/2021,"2,810.56","2,827.75","2,836.47","2,810.29",-0.61%
06/29/2021,"2,827.71","2,839.97","2,847.89","2,823.72",-0.43%
06/28/2021,"2,839.97","2,870.68","2,871.32","2,839.97",-1.07%
06/27/2021,"2,870.69","2,857.07","2,884.13","2,857.07",0.48%
06/24/2021,"2,857.07","2,867.59","2,873.12","2,854.70",-0.38%
06/23/2021,"2,867.91","2,856.56","2,875.91","2,856.56",0.40%
06/22/2021,"2,856.39","2,847.95","2,864.16","2,847.88",0.30%
06/21/2021,"2,847.95","2,850.93","2,856.69","2,836.27",-0.10%
06/20/2021,"2,850.93","2,863.98","2,863.98","2,844.83",-0.41%
06/17/2021,"2,862.66","2,840.74","2,863.12","2,826.37",0.80%
06/16/2021,"2,839.98","2,869.49","2,869.51","2,837.76",-1.03%
06/15/2021,"2,869.49","2,868.02","2,879.04","2,853.48",0.05%
06/14/2021,"2,868.02","2,842.33","2,871.15","2,835.77",0.90%
06/13/2021,"2,842.33","2,841.14","2,845.88","2,835.67",0.00%
06/10/2021,"2,842.41","2,832.69","2,848.51","2,825.77",0.37%
06/09/2021,"2,831.93","2,835.50","2,849.84","2,831.08",-0.13%
06/08/2021,"2,835.50","2,840.98","2,848.77","2,828.63",-0.12%
06/07/2021,"2,839.01","2,820.71","2,850.55","2,820.71",0.65%
06/06/2021,"2,820.71","2,824.32","2,843.79","2,814.13",-0.12%
06/03/2021,"2,824.04","2,839.22","2,842.99","2,817.62",-0.53%
06/02/2021,"2,839.14","2,837.17","2,847.12","2,828.85",0.07%
06/01/2021,"2,837.17","2,797.52","2,838.00","2,796.49",1.42%
05/31/2021,"2,797.52","2,809.05","2,811.66","2,787.25",-0.41%
05/30/2021,"2,809.05","2,817.22","2,827.24","2,808.86",-0.26%
05/27/2021,"2,816.46","2,825.17","2,840.59","2,803.88",-0.31%
05/26/2021,"2,825.22","2,800.03","2,831.66","2,798.74",0.95%
05/25/2021,"2,798.50","2,787.68","2,805.38","2,784.67",0.39%
05/24/2021,"2,787.68","2,786.89","2,800.94","2,780.86",0.03%
05/23/2021,"2,786.89","2,751.72","2,796.46","2,751.72",1.31%
05/20/2021,"2,750.96","2,711.21","2,751.34","2,710.05",1.47%
05/19/2021,"2,711.21","2,704.07","2,725.73","2,702.85",0.24%
05/18/2021,"2,704.84","2,673.09","2,707.10","2,671.78",1.19%
05/17/2021,"2,673.07","2,664.68","2,683.85","2,660.57",0.32%
05/16/2021,"2,664.60","2,696.28","2,696.28","2,664.51",-1.17%
05/10/2021,"2,696.03","2,686.41","2,696.03","2,674.59",0.36%
05/09/2021,"2,686.41","2,663.93","2,691.50","2,649.01",0.84%
05/06/2021,"2,663.93","2,648.58","2,668.15","2,641.92",0.52%
05/05/2021,"2,650.18","2,643.97","2,662.67","2,638.41",0.24%
05/04/2021,"2,643.82","2,653.85","2,657.93","2,639.77",-0.38%
05/03/2021,"2,653.88","2,624.20","2,655.55","2,622.65",1.14%
05/02/2021,"2,624.07","2,605.57","2,624.90","2,605.17",0.72%
04/29/2021,"2,605.38","2,620.08","2,631.35","2,605.38",-0.56%
04/28/2021,"2,620.08","2,630.07","2,630.48","2,605.37",-0.38%
04/27/2021,"2,630.07","2,646.30","2,646.78","2,621.99",-0.62%
04/26/2021,"2,646.35","2,627.12","2,646.35","2,619.71",0.73%
04/25/2021,"2,627.12","2,624.95","2,630.41","2,619.68",0.05%
04/22/2021,"2,625.71","2,601.12","2,629.58","2,600.41",0.99%
04/21/2021,"2,599.95","2,624.29","2,625.46","2,599.95",-0.93%
04/20/2021,"2,624.27","2,632.63","2,632.81","2,609.07",-0.32%
04/19/2021,"2,632.58","2,636.40","2,638.95","2,614.67",-0.14%
04/18/2021,"2,636.40","2,633.67","2,666.64","2,633.33",0.13%
04/15/2021,"2,633.01","2,569.29","2,633.01","2,552.37",2.45%
04/14/2021,"2,569.93","2,565.32","2,581.75","2,562.10",0.15%
04/13/2021,"2,565.96","2,586.41","2,596.48","2,565.32",-0.79%
04/12/2021,"2,586.41","2,595.37","2,600.41","2,581.10",-0.26%
04/11/2021,"2,593.22","2,581.35","2,601.00","2,574.03",0.40%
04/08/2021,"2,582.87","2,559.68","2,589.22","2,543.16",0.92%
04/07/2021,"2,559.36","2,574.08","2,574.17","2,553.19",-0.57%
04/06/2021,"2,574.08","2,573.32","2,583.84","2,555.09",0.03%
04/05/2021,"2,573.32","2,549.30","2,573.36","2,549.27",0.91%
04/04/2021,"2,550.06","2,557.67","2,562.83","2,534.18",-0.30%
04/01/2021,"2,557.67","2,548.70","2,557.67","2,531.93",0.29%
03/31/2021,"2,550.23","2,557.74","2,570.37","2,536.04",-0.32%
03/30/2021,"2,558.50","2,551.07","2,565.09","2,546.74",0.23%
03/29/2021,"2,552.60","2,500.06","2,552.72","2,493.57",2.10%
03/28/2021,"2,500.06","2,496.58","2,506.06","2,495.57",0.18%
03/25/2021,"2,495.51","2,513.06","2,513.06","2,481.44",-0.79%
03/24/2021,"2,515.35","2,532.07","2,532.07","2,505.38",-0.72%
03/23/2021,"2,533.59","2,551.20","2,562.88","2,532.42",-0.72%
03/22/2021,"2,551.96","2,582.97","2,582.97","2,551.21",-1.23%
03/21/2021,"2,583.73","2,603.95","2,610.55","2,579.12",-0.77%
03/18/2021,"2,603.91","2,600.08","2,617.67","2,596.73",0.12%
03/17/2021,"2,600.84","2,621.38","2,621.38","2,585.37",-0.78%
03/16/2021,"2,621.38","2,618.92","2,629.11","2,606.37",0.09%
03/15/2021,"2,618.92","2,599.55","2,631.55","2,582.33",0.72%
03/14/2021,"2,600.31","2,573.48","2,605.42","2,573.48",1.04%
03/11/2021,"2,573.48","2,545.05","2,573.92","2,543.35",1.03%
03/10/2021,"2,547.34","2,539.36","2,547.34","2,521.34",0.34%
03/09/2021,"2,538.60","2,539.62","2,542.34","2,509.33",-0.07%
03/08/2021,"2,540.39","2,545.64","2,555.81","2,531.51",-0.21%
03/07/2021,"2,545.64","2,569.96","2,582.79","2,545.63",-0.92%
03/04/2021,"2,569.32","2,591.52","2,591.73","2,558.80",-0.80%
03/03/2021,"2,589.99","2,569.32","2,607.33","2,569.14",0.80%
03/02/2021,"2,569.32","2,551.75","2,569.80","2,543.78",0.69%
03/01/2021,"2,551.75","2,551.54","2,578.67","2,544.90",0.01%
02/28/2021,"2,551.54","2,528.25","2,557.12","2,506.66",0.95%
02/25/2021,"2,527.48","2,508.56","2,544.18","2,508.56",0.78%
02/24/2021,"2,507.80","2,548.77","2,556.33","2,507.68",-1.55%
02/23/2021,"2,547.24","2,543.38","2,582.11","2,543.38",0.18%
02/22/2021,"2,542.62","2,568.80","2,569.63","2,540.35",-0.99%
02/21/2021,"2,568.03","2,576.08","2,588.26","2,559.49",-0.32%
02/18/2021,"2,576.32","2,593.72","2,602.06","2,576.08",-0.70%
02/17/2021,"2,594.49","2,610.50","2,622.19","2,592.15",-0.61%
02/16/2021,"2,610.50","2,643.77","2,644.48","2,605.13",-1.20%
02/15/2021,"2,642.24","2,623.89","2,644.15","2,607.64",0.73%
02/14/2021,"2,623.13","2,631.95","2,640.88","2,622.01",-0.39%
02/11/2021,"2,633.48","2,631.49","2,644.02","2,610.89",0.07%
02/10/2021,"2,631.60","2,647.16","2,653.55","2,625.43",-0.59%
02/09/2021,"2,647.16","2,642.17","2,665.22","2,640.01",0.15%
02/08/2021,"2,643.13","2,666.79","2,680.08","2,642.99",-0.89%
02/07/2021,"2,666.76","2,670.84","2,673.33","2,653.64",-0.15%
02/04/2021,"2,670.84","2,710.99","2,710.99","2,670.08",-1.54%
02/03/2021,"2,712.51","2,723.37","2,733.03","2,688.88",-0.43%
02/02/2021,"2,724.13","2,696.40","2,732.10","2,694.49",1.03%
02/01/2021,"2,696.40","2,654.06","2,715.12","2,653.75",1.60%
01/31/2021,"2,654.06","2,696.94","2,696.94","2,650.57",-1.60%
01/28/2021,"2,697.15","2,726.03","2,726.03","2,673.81",-1.07%
01/27/2021,"2,726.35","2,698.78","2,731.78","2,698.02",1.05%
01/26/2021,"2,698.02","2,724.76","2,725.23","2,679.68",-0.93%
01/25/2021,"2,723.24","2,715.94","2,747.67","2,713.88",0.27%
01/24/2021,"2,715.94","2,734.84","2,736.14","2,692.99",-0.72%
01/21/2021,"2,735.61","2,793.83","2,807.41","2,734.53",-2.03%
01/20/2021,"2,792.31","2,753.91","2,793.58","2,753.91",1.41%
01/19/2021,"2,753.44","2,727.76","2,776.54","2,727.76",1.00%
01/18/2021,"2,726.23","2,695.05","2,726.27","2,691.77",1.16%
01/17/2021,"2,695.05","2,702.34","2,702.34","2,665.68",-0.27%
01/14/2021,"2,702.34","2,722.06","2,724.84","2,691.85",-0.70%
01/13/2021,"2,721.30","2,700.40","2,721.45","2,695.33",0.75%
01/12/2021,"2,701.15","2,698.68","2,709.16","2,693.08",0.09%
01/11/2021,"2,698.68","2,675.60","2,702.58","2,653.45",0.91%
01/10/2021,"2,674.30","2,626.41","2,681.82","2,626.41",1.85%
01/07/2021,"2,625.66","2,605.97","2,625.92","2,589.80",0.76%
01/06/2021,"2,605.97","2,610.20","2,616.39","2,588.43",-0.11%
01/05/2021,"2,608.90","2,579.00","2,614.10","2,579.00",1.16%
01/04/2021,"2,579.00","2,506.39","2,583.17","2,506.39",2.90%
01/03/2021,"2,506.39","2,491.97","2,514.84","2,491.97",0.58%
12/31/2020,"2,491.97","2,519.27","2,522.65","2,491.84",-1.03%
12/30/2020,"2,517.97","2,524.96","2,528.21","2,508.04",-0.28%
12/29/2020,"2,524.96","2,515.52","2,536.78","2,515.17",0.41%
12/28/2020,"2,514.60","2,516.32","2,524.00","2,506.36",-0.04%
12/27/2020,"2,515.67","2,524.33","2,531.04","2,515.67",-0.47%
12/24/2020,"2,527.53","2,511.48","2,539.36","2,511.48",0.64%
12/23/2020,"2,511.46","2,480.84","2,518.20","2,475.02",1.24%
12/22/2020,"2,480.79","2,457.00","2,489.43","2,438.85",0.81%
12/21/2020,"2,460.77","2,556.97","2,556.97","2,450.11",-3.85%
12/20/2020,"2,559.24","2,550.29","2,580.04","2,550.29",0.35%
12/17/2020,"2,550.29","2,541.44","2,555.02","2,541.40",0.35%
12/16/2020,"2,541.44","2,530.56","2,544.95","2,521.73",0.43%
12/15/2020,"2,530.56","2,555.34","2,556.36","2,529.64",-0.97%
12/14/2020,"2,555.33","2,545.85","2,561.89","2,545.37",0.34%
12/13/2020,"2,546.61","2,546.84","2,553.87","2,539.97",-0.01%
12/10/2020,"2,546.84","2,540.27","2,560.53","2,530.81",0.28%
12/09/2020,"2,539.63","2,532.53","2,563.51","2,532.53",0.29%
12/08/2020,"2,532.40","2,482.66","2,535.24","2,452.26",2.00%
12/07/2020,"2,482.66","2,482.60","2,499.30","2,467.36",0.03%
12/06/2020,"2,481.84","2,421.11","2,486.29","2,421.11",2.57%
11/30/2020,"2,419.60","2,400.11","2,419.60","2,395.39",0.82%
11/29/2020,"2,399.98","2,420.76","2,427.92","2,389.90",-0.83%
11/26/2020,"2,420.00","2,413.95","2,421.34","2,391.19",0.28%
11/25/2020,"2,413.20","2,398.74","2,427.50","2,398.74",0.57%
11/24/2020,"2,399.50","2,354.35","2,403.66","2,354.35",1.92%
11/23/2020,"2,354.24","2,324.68","2,354.95","2,324.68",1.27%
11/22/2020,"2,324.68","2,317.62","2,331.39","2,313.21",0.37%
11/19/2020,"2,316.11","2,323.03","2,327.03","2,311.03",-0.34%
11/18/2020,"2,323.95","2,317.97","2,332.31","2,311.29",0.29%
11/17/2020,"2,317.31","2,301.18","2,320.13","2,299.29",0.79%
11/16/2020,"2,299.05","2,269.89","2,304.36","2,269.85",1.32%
11/15/2020,"2,269.13","2,262.93","2,278.42","2,262.66",0.27%
11/12/2020,"2,262.93","2,282.82","2,282.82","2,254.25",-0.88%
11/11/2020,"2,283.02","2,265.35","2,283.32","2,250.56",0.78%
11/10/2020,"2,265.35","2,223.59","2,278.34","2,223.59",2.05%
11/09/2020,"2,219.82","2,182.30","2,219.82","2,177.25",1.75%
11/08/2020,"2,181.65","2,160.19","2,186.06","2,160.19",0.98%
11/05/2020,"2,160.44","2,153.57","2,168.96","2,145.80",0.32%
11/04/2020,"2,153.48","2,139.94","2,162.34","2,139.94",0.65%
11/03/2020,"2,139.67","2,167.17","2,183.75","2,139.67",-1.19%
11/02/2020,"2,165.33","2,152.40","2,173.08","2,150.84",0.60%
11/01/2020,"2,152.40","2,187.86","2,187.86","2,148.14",-1.62%
10/28/2020,"2,187.86","2,191.16","2,196.73","2,175.13",-0.15%
10/27/2020,"2,191.16","2,166.51","2,191.16","2,154.87",1.14%
10/26/2020,"2,166.51","2,176.70","2,185.93","2,166.15",-0.50%
10/25/2020,"2,177.46","2,185.55","2,195.86","2,177.41",-0.37%
10/22/2020,"2,185.55","2,171.25","2,185.83","2,169.32",0.66%
10/21/2020,"2,171.18","2,180.91","2,200.38","2,171.18",-0.44%
10/20/2020,"2,180.81","2,208.89","2,209.10","2,180.24",-1.27%
10/19/2020,"2,208.81","2,181.22","2,214.26","2,181.22",1.26%
10/18/2020,"2,181.22","2,194.67","2,203.09","2,181.22",-0.61%
10/15/2020,"2,194.63","2,218.91","2,221.01","2,192.46",-1.06%
10/14/2020,"2,218.21","2,237.32","2,239.71","2,214.04",-0.86%
10/13/2020,"2,237.36","2,234.83","2,247.72","2,232.94",0.11%
10/12/2020,"2,234.83","2,223.57","2,235.20","2,222.51",0.51%
10/11/2020,"2,223.57","2,214.29","2,225.41","2,210.61",0.42%
10/08/2020,"2,214.32","2,212.73","2,223.06","2,204.47",0.07%
10/07/2020,"2,212.73","2,229.79","2,231.62","2,209.11",-0.57%
10/06/2020,"2,225.52","2,225.43","2,244.07","2,218.74",0.04%
10/05/2020,"2,224.68","2,244.63","2,248.81","2,216.34",-0.89%
10/04/2020,"2,244.63","2,265.70","2,265.70","2,242.27",-0.93%
10/01/2020,"2,265.70","2,273.47","2,273.58","2,248.63",-0.34%
09/30/2020,"2,273.48","2,252.82","2,273.50","2,246.53",0.91%
09/29/2020,"2,252.91","2,261.49","2,277.26","2,251.28",-0.38%
09/28/2020,"2,261.49","2,244.93","2,267.93","2,244.79",0.74%
09/27/2020,"2,244.93","2,252.27","2,262.78","2,243.89",-0.33%
09/24/2020,"2,252.25","2,285.44","2,285.44","2,241.33",-1.45%
09/23/2020,"2,285.46","2,263.46","2,295.78","2,263.46",0.94%
09/22/2020,"2,264.22","2,270.05","2,276.79","2,238.50",-0.26%
09/21/2020,"2,270.05","2,320.31","2,320.73","2,270.05",-2.16%
09/20/2020,"2,320.28","2,320.87","2,321.87","2,301.14",-0.03%
09/17/2020,"2,320.87","2,301.10","2,321.06","2,293.23",0.86%
09/16/2020,"2,301.13","2,293.07","2,314.21","2,289.20",0.35%
09/15/2020,"2,293.10","2,282.48","2,303.29","2,280.53",0.47%
09/14/2020,"2,282.38","2,274.37","2,290.38","2,272.23",0.35%
09/13/2020,"2,274.38","2,270.52","2,277.33","2,259.68",0.17%
09/10/2020,"2,270.52","2,273.67","2,280.03","2,266.05",-0.14%
09/09/2020,"2,273.62","2,288.02","2,288.32","2,261.68",-0.63%
09/08/2020,"2,287.98","2,271.29","2,287.98","2,271.29",0.73%
09/07/2020,"2,271.29","2,258.58","2,271.30","2,253.97",0.56%
09/06/2020,"2,258.55","2,282.70","2,282.70","2,255.87",-1.06%
09/03/2020,"2,282.70","2,259.10","2,284.70","2,253.81",1.02%
09/02/2020,"2,259.60","2,252.39","2,265.51","2,251.61",0.32%
09/01/2020,"2,252.39","2,245.29","2,258.69","2,239.92",0.32%
08/31/2020,"2,245.29","2,260.72","2,261.00","2,230.68",-0.72%
08/30/2020,"2,261.47","2,269.29","2,279.43","2,253.51",-0.34%
08/27/2020,"2,269.27","2,289.68","2,296.42","2,264.95",-0.86%
08/26/2020,"2,288.93","2,304.50","2,308.04","2,274.42",-0.68%
08/25/2020,"2,304.50","2,281.07","2,306.02","2,268.99",1.03%
08/24/2020,"2,281.07","2,236.34","2,291.02","2,235.56",2.03%
08/20/2020,"2,235.58","2,241.79","2,242.76","2,227.84",-0.50%
08/19/2020,"2,246.78","2,224.56","2,248.53","2,221.86",1.00%
08/18/2020,"2,224.61","2,205.97","2,225.36","2,190.99",0.84%
08/17/2020,"2,205.97","2,182.61","2,205.97","2,179.57",1.04%
08/16/2020,"2,183.37","2,155.52","2,185.39","2,155.00",1.30%
08/13/2020,"2,155.40","2,117.84","2,157.44","2,111.93",1.90%
08/12/2020,"2,115.31","2,097.99","2,116.82","2,096.85",0.86%
08/11/2020,"2,097.23","2,092.29","2,107.62","2,088.38",0.16%
08/10/2020,"2,093.80","2,093.71","2,103.97","2,091.54",0.01%
08/09/2020,"2,093.63","2,107.51","2,116.06","2,093.34",-0.66%
08/06/2020,"2,107.64","2,078.63","2,107.64","2,078.63",1.36%
08/05/2020,"2,079.39","2,078.90","2,094.23","2,078.42",0.03%
08/04/2020,"2,078.79","2,066.08","2,082.89","2,063.34",0.65%
08/03/2020,"2,065.32","2,050.69","2,070.25","2,050.69",0.71%
07/29/2020,"2,050.77","2,064.81","2,067.10","2,050.77",-0.70%
07/28/2020,"2,065.30","2,061.40","2,075.41","2,054.11",0.19%
07/27/2020,"2,061.32","2,059.41","2,075.73","2,055.16",0.11%
07/26/2020,"2,059.08","2,052.65","2,065.45","2,049.51",0.31%
07/23/2020,"2,052.65","2,066.57","2,066.57","2,043.37",-0.61%
07/22/2020,"2,065.30","2,088.54","2,090.01","2,064.33",-1.11%
07/21/2020,"2,088.54","2,065.20","2,090.93","2,063.07",1.14%
07/20/2020,"2,064.96","2,061.43","2,068.88","2,050.53",0.17%
07/19/2020,"2,061.43","2,052.67","2,064.90","2,051.69",0.43%
07/16/2020,"2,052.67","2,048.18","2,056.28","2,047.03",0.22%
07/15/2020,"2,048.20","2,051.25","2,058.05","2,030.72",-0.22%
07/14/2020,"2,052.76","2,066.31","2,066.48","2,041.81",-0.72%
07/13/2020,"2,067.74","2,086.60","2,091.24","2,063.21",-0.87%
07/12/2020,"2,085.85","2,082.36","2,092.86","2,079.27",0.18%
07/09/2020,"2,082.19","2,083.32","2,086.09","2,073.01",-0.05%
